,title,value
3670,house democrat seek document on former trump aide michael flynn,1.0
4821,senate vote to confirm slate of three cftc commissioner,1.0
3624,cia s pompeo asserts russian meddling did not sway u s election result,1.0
3555,trump consults republican senator on fed chief candidate,1.0
3186,deficit worry complicate path for republican tax cut,1.0
706,tomi lahren blast obamacare admits she s still on parent health insurance video,0.0
2724,powell face early test of policy view a tax cut near approval,1.0
649,old man on vacation angrily live tweet show he never watch,0.0
723,democratic twitter hero ted lieu taunt trump over just passed russia sanction,0.0
55,sean hannity is throwing a stage 4 temper tantrum over the photo he posed for image,0.0
571,obama just made a surprise appearance at a rap show and twitter can t handle it,0.0
3880,u s special counsel s investigator met author of trump dossier source,1.0
2643,factbox provision of the u s republican final tax bill,1.0
1222,trump s lawyer s response wa riddled with error he even misspelled president,0.0
4367,mcconnell to support trump democratic deal on debt ceiling harvey,1.0
1005,the number are in and jon ossoff losing the georgia election wa actually very good news for democrat,0.0
3292,u s to stage drill with three carrier a trump visit asia,1.0
1307,is it really wise for the president to be giving out his personal cellphone number,0.0
3298,u s judge keep bail condition for ex trump campaign aide manafort,1.0
1480,dan rather brilliantly rip trump s lawless week in scathing facebook post,0.0
299,wounded veteran condemns trump for using him a prop to attack nfl player,0.0
2298,trump went ballistic when session recused himself from russia investigation,0.0
3375,trump support republican tax overhaul bill adviser,1.0
2215,hannity claim cia framed trump and russia while hacking dnc for obama and get fried tweet,0.0
2789,bill letting people bring concealed gun across state line pass u s house,1.0
1778,trump just asked for the public s opinion a former obama official had the perfect response image,0.0
268,watch trump blame puerto ricans for recovery effort problem while giving himself an a,0.0
1739,trump take credit for republican win in georgia and get brutally humiliated with math,0.0
2244,obamacare v trumpcare meme destroys gop s health care replacement fail tweet,0.0
3644,putin say trump hampered from delivering electoral promise,1.0
2245,mccain call out trump show u the evidence,0.0
1655,court decide conspiracy nut alex jones is too crazy to raise his own kid detail,0.0
105,conservative christian leader defends pedophile gop candidate roy moore,0.0
836,rnc official retweets article calling for sen john mccain to f cking die already,0.0
3268,moscow ha never supported complete embargo on north korea ria cite deputy fm,1.0
1769,donald trump say being president make him immune to lawsuit a supporter throw him under the bus,0.0
4901,wisconsin to consider 3 billion foxconn incentive package,1.0
343,obama just made a very powerful statement about trump s attempt to repeal obamacare video,0.0
2712,u s house democratic woman seek probe of trump misconduct accusation,1.0
4324,factbox trump on twitter september 8 hurricane irma filibuster rule,1.0
902,trump embarrasses america again let ivanka take his place at g 20 summit,0.0
357,michael flynn begs for donation on twitter get wrecked by the internet,0.0
2988,democrat skip trump meeting raising risk of government shutdown,1.0
779,watch jake tapper rip scaramucci a new one for using trump a source to deny russian hacking,0.0
3750,u n nuclear watchdog reiterates iran subject to world s toughest control,1.0
4916,trump replaces chief of staff priebus with retired general kelly,1.0
817,trump fan scream that john mccain should die because they re all terrible people tweet,0.0
3147,duterte berates canada s trudeau at end of philippine summit,1.0
2307,trump feel the fury of twitter after comparing himself to nixon while attacking obama tweet,0.0
488,phoenix newspaper break the internet in brutal tweetstorm on former sheriff joe arpaio,0.0
318,billion dollar company tell employee how they re allowed to react on social medium to 46 pay cut,0.0
1269,kellyanne conway s husband just publicly bashed trump s travel ban while she wa defending it on tv,0.0
3002,trump to make remark at white house at 3 p m est,1.0
673,chuck todd ha no f cks to give say jeff session can take his threat and shove it,0.0
2623,republican tax bill retains u s electric vehicle tax credit,1.0
809,trump in a panic a deutsche bank plan to turn over financial information to investigator,0.0
3984,ex illinois congressman convicted of failing to file income tax,1.0
3620,ending iran nuclear deal would worsen north korea situation kerry,1.0
1571,msnbc brilliantly smack offended trumpkins who want colbert fired for a joke video,0.0
378,trump vow to save america from curse of functional health care system,0.0
3878,in meeting with military trump talk of calm before the storm,1.0
1323,sean spicer just got into a fight with reporter explodes over fake news video,0.0
4702,in alabama s senate race contender fight over who is trump s biggest fan,1.0
4839,factbox canada s immigration system and target for 2017,1.0
4758,texas bill restricting insurance coverage for abortion nears approval,1.0
3041,trump name white house budget director mulvaney acting head of consumer agency,1.0
2981,senate to vote on motion to proceed on tax bill lawmaker,1.0
496,trump want it both way but you can t pas the most bill if they won t let you pas bill,0.0
4105,house republican unveils tax bill to aid hurricane victim,1.0
4746,factbox many piece to tax reform puzzle for trump u s congress,1.0
3461,senate intelligence chairman indictment do not change panel s investigation,1.0
1278,john cleese nail stupidity of trump s london tweet trump fan responds and humiliates himself,0.0
2508,trump on twitter dec 28 global warming,1.0
3917,federal judge refuse to overturn trump pardon of arpaio,1.0
2982,trump wa wrong to retweet uk far right group british pm may s spokesman,1.0
4434,trump nominates columbia professor jackson for seat on sec,1.0
4344,trump say open to repeal of debt ceiling it complicates thing,1.0
2171,trump admits 2017 will be the worst year yet then blame obama,0.0
400,shoot at hurricane irma facebook event taken too seriously so police had to issue a warning,0.0
1600,comey just laid out the two reason putin supported trump over clinton and both are damning video,0.0
1698,trump insists he would still beat hillary in the popular vote even though he lost by a landslide,0.0
175,hillary clinton totally just rubbed indictment rumor in trump s big orange face screenshots,0.0
1349,white house staffer on kushner fbi investigation jared is so f ed,0.0
1144,worker at ivanka trump s clothing factory claim extremely low wage abuse,0.0
990,spicer quickly order press briefing to be off camera after trump s indefensible morning meltdown,0.0
1925,dnc chair not holding back on gop they don t give a sh t about people video,0.0
4051,trump say he is willing work with democrat on healthcare tax lawmaker,1.0
430,putin break up with trump in humiliating public split he is not my bride,0.0
3920,u s lawmaker seek to shut bank that harm consumer,1.0
818,obama just showed trump how real president treat their former opponent,0.0
1117,kellyanne conway launch into bizarre rant against democrat imago her own death video,0.0
3879,help wanted staff shortage under trump slow policy change,1.0
