,title,value
5263,manafort s work on draft op ed doe not violate gag order defense lawyer,1.0
7921,china s xi say he hope u s handle taiwan issue appropriately,1.0
8407,mattis praise china s effort on north korea dial up pressure on south china sea,1.0
7195,sierra club sue u s energy department over power grid study,1.0
3661,kellyanne conway trump is gracious to not prosecute clinton while recount is underway video,0.0
3865,on the anniversary of the berlin wall coming down trump is on his way towards building his own,0.0
8794,trump considering how move of u s embassy in israel could affect mideast peace,1.0
7222,u s diplomat engaging in back channel diplomacy with north korea ap,1.0
9253,connecticut governor malloy say he will not seek re election in 2018,1.0
1003,watch it just hit a trump supporter that repealing obamacare will destroy his life,0.0
111,gop senate candidate turn out to be a disgusting child molester,0.0
9968,ustr nominee unclear if china is still manipulating currency,1.0
5350,exclusive u s document certifies honduras a supporting right amid vote crisis,1.0
5504,russian envoy to u s to inspect san francisco consulate ria,1.0
6336,trump say set measure to punish company that outsource,1.0
1966,maker of fake planned parenthood baby part video slapped with 15 felony charge,0.0
5178,control of virginia state house at stake a recount begin,1.0
4451,michelle obama reacts to trump still being a birther and it s all you hoped for video,0.0
2931,wow intercepted communication implicate three top trump advisor in plot with russia,0.0
1257,trump i won t stop tweeting even though the fake msm is trying to stop me,0.0
5091,senate to vote on final tax bill tuesday evening mcconnell,1.0
496,trump want it both way but you can t pas the most bill if they won t let you pas bill,0.0
4265,breaking sworn affidavit prof clinton victim wasn t assaulted or harassed,0.0
6326,trump s ex adviser carter page will not testify in russia probe politico,1.0
1490,watergate reporter say trump s russia scandal is way worse than watergate detail,0.0
2364,hundred donated to planned parenthood in right wing pastor s name and it s driving him insane video,0.0
5372,trump note flynn lied to fbi say his action during transition were lawful,1.0
6822,itg s selway drop out of running for key sec job,1.0
5264,exclusive white house doe not foresee shutdown trump want 20 percent corporate tax,1.0
4594,watch actress kerry washington destroys trump for pretending to care about family,0.0
4729,cnn finally doe it job hammer trump with his illegal donation video,0.0
2923,donald trump even stole the cake design from obama s 2013 inauguration tweet,0.0
1432,the hilarious way wh staff secretly signaled they have no idea why ivanka is allowed in meeting,0.0
756,wtf pentagon sold over 1 million worth of military weapon to fake cop,0.0
5448,u n right bos condemns spreading hatred through tweet,1.0
472,that time mike penny begged congress not to fund hurricane katrina relief video,0.0
432,obama pen stunning response to trump s cold blooded move on daca trump fan should be ashamed,0.0
8609,senate panel say it will subpoena michael flynn business,1.0
9374,turkey s erdogan say u s attack in syria positive but not enough,1.0
2872,texas republican introduces bill to put woman in prison for having an abortion,0.0
3659,donald trump just destroyed every argument against a recount in just one tweet,0.0
5333,supreme court let trump s latest travel ban go into full effect,1.0
8760,trump trade official prefer tri lateral nafta deal u s senator,1.0
1486,ex fbi tear trump to piece wonder who s in charge of this country video,0.0
6294,white house chief of staff say his job is not to control trump,1.0
9898,blaming judge is corrosive say a judge who ruled against trump,1.0
9572,environmental group sue trump administration for approving keystone pipeline,1.0
8696,trump denies asking comey to drop probe decries witch hunt,1.0
9056,republican take next step in u s deregulation with senate bill,1.0
3921,obama s epic smackdown of gop senator for using him in ad video,0.0
8940,conservative republican unlikely to reject upton s healthcare change aide,1.0
4717,donald trump just got a big f you from goldman sachs tweet,0.0
1758,this congressman ha literally created brutal illegitimacy clock for trump and it s magnificent,0.0
4328,paul ryan officially hand what s left of his spine to donald trump image,0.0
8439,merkel paris climate pact needed for sake of mother earth,1.0
4315,trump still racist a ever continues to accuse exonerated central park five of rape tweet,0.0
2549,trump s ineptitude cause huge drop in investment future of our nation is in peril detail,0.0
6776,key u s senator reach deal on funding child s health program,1.0
5955,trump administration doe not want limit on war authorization,1.0
7264,al gore say ethical reason could end trump presidency early,1.0
5565,trump pardon turkey in annual thanksgiving tradition,1.0
2185,watch chris wallace nail trump for touting job report he once called phony,0.0
850,lie after lie after lie fox s shep smith break rank go nuclear on team trump video,0.0
4547,racist whacko threatens construction crew with gun get these n s off the road video,0.0
3783,bernie sander rise in the senate prepares to become trump s worst nightmare tweet,0.0
6430,trump administration backpedals on citizenship for dreamer,1.0
1695,disgusting gop plan would make people prove they are worthy of healthcare,0.0
7770,u s lawmaker fight white house transportation budget cut plan,1.0
9416,senate go nuclear end democrat blockade of trump court pick,1.0
6887,in north dakota trump find democrat willing to explore tax plan,1.0
5167,minnesota lieutenant governor to replace franken in senate,1.0
7330,trump administration want clean debt ceiling hike cnbc,1.0
4528,trump call for this racist policy to be forced on every state,0.0
6613,republican senator collins leaning against new healthcare bill ap,1.0
6333,nafta negotiation round extended by two day mexico source,1.0
2511,some of the white house leak may be coming from the most unexpected place,0.0
5157,penny delay middle east trip in case needed for u s tax vote,1.0
9379,merkel u s attack on syria is understandable given syrian suffering,1.0
3279,watch sexist tucker carlson get his a handed to him by teen vogue writer,0.0
2527,kellyanne conway get caught tweeting her love to a white supremacist on twitter,0.0
8061,four republican senator say they cannot support healthcare bill,1.0
3249,teen vogue writer get threatened by sexist trump supporter and publicly humiliates them,0.0
4808,dwyane wade ha some choice word for trump after tweet about cousin video,0.0
5569,u s charge two with bribing african official for china energy firm,1.0
9539,ex punk rocker challenge ted cruz for senate,1.0
3800,a trump fan pick a fight on a plane so the captain issue scathing rebuke,0.0
4864,watch scottie nell hughes call clinton a bigot for speaking out against racism,0.0
4132,trump stooge woman making assault claim are too ugly to be believed video,0.0
2349,dem ag respond to trump rolling back clean water rule see you in court,0.0
3259,karma racist west virginia official who called michelle obama an ape get fired,0.0
574,trudeau doe what trump can t call out white supremacy in america tweet,0.0
1383,trump sign huge saudi arm deal,0.0
302,trump is so embarrassed his candidate lost he s deleting tweet and praying you ll forget,0.0
29,don jr try to mock al franken s resignation backfire immediately,0.0
