,title,value
16796,trump team memo on climate change alarm energy department staff,1.0
12149,penny say nafta renegotiation will be a win win win,1.0
10534,exclusive u s consumer finance agency lawyer side with trump over succession source,1.0
1455,nato official planning for trump visit a if he is a small child detail,0.0
15982,british lawmaker urge may to tackle trump on climate change,1.0
5495,obama give profound statement on gun right winger respond with glockabook hashtag,0.0
13097,u s say it regret russia canceled diplomat meeting,1.0
2869,no real logic french translator having a very hard time with trump s limited vocabulary,0.0
16064,trump narrow high court search to name conservative next week,1.0
15408,senior house democrat want briefing on flynn russian,1.0
14424,house conservative urge rigorous debate on tax reform,1.0
9249,creepy bernie call for trump to step down what about disgusting essay bernie sander wrote about woman fantasizing about being gang raped or men fantasizing about sexually abusing woman,0.0
7339,adele brings whole crowd together to dedicate song to brussels and it s breathtaking video,0.0
6750,sick republican write letter supporting child molester,0.0
18731,can penny s vow not to sling mud survive a trump campaign,1.0
12371,trump extols corporate profit while seeking corporate tax cut,1.0
11231,danger of war germany warns after trump s move on iran nuclear deal,1.0
18995,donald trump head for scotland to reopen a golf resort,1.0
6163,vince foster s sister is furious with donald trump,0.0
13432,trump dismay anger ally by abandoning global climate pact,1.0
18310,respect mexican president pena nieto tell visiting donald trump,1.0
15854,israel pm netanyahu to meet with trump on feb 15 white house,1.0
657,kellyanne conway on trump administration s lie but what about benghazi video,0.0
5430,slain officer had just written these emotional word on being a black cop in america,0.0
3154,trump supporting b list actor suing dead person for being mean,0.0
398,trump praise coast guard s hurricane relief for all the wrong reason what he said is awful video,0.0
16418,trump rally make stock option great again for some ceo,1.0
4927,right wing radio host get owned by neil degrasse tyson for lying about him,0.0
2107,trump ha the most uncomfortable moment with merkel make a fool of himself video,0.0
8159,president obama make ellen choke up discussing her role in lgbt equality video,0.0
18978,british eu exit a model for trump s campaign he say,1.0
5210,trump s right hand man threatens bloodbath if election is hijacked from trump video,0.0
11985,trump plan to name former bush staffer cha a seoul envoy,1.0
9409,controversy at school after brave student wear fake news t shirt for field trip to cnn,0.0
19163,abortion provider opponent brace for u s high court decision,1.0
9750,president trump and first lady meet with vega victim civilian hero and first responder video,0.0
12366,tillerson tightens the rein at state department,1.0
8395,sarah palin accuses ted cruz supporter rep steve king of huffing ethanol,0.0
7234,paul ryan get tea party primary challenger a punishment for doing his job,0.0
8376,elizabeth warren ha some news a to who she s endorsing,0.0
12664,u s china disagreed on how to reduce u s trade deficit official,1.0
9980,the future belongs to ai and whoever master it first will rule the world,0.0
1916,here s the third turncoat democrat who need to be primaried over scotus in 2018 detail,0.0
9182,just in mueller improperly obtained transition document in russia probe unlawful conduct,0.0
7482,gov chris christie bail on cop s funeral to campaign for trump,0.0
4645,christiane amanpour rip the medium a new one over coverage of hillary clinton s pneumonia video,0.0
12555,kushner interviewed by house intelligence panel,1.0
19464,u s judge upholds virginia s voter id law,1.0
13631,u s senate confirms iowa governor branstad a ambassador to china,1.0
14202,highlight the trump presidency on april 21 at 6 12 p m edt 2212 gmt,1.0
8188,cleveland bill tamir rice s family 500 for an unbelievable reason,0.0
9917,ramadan abdullah set free on bail after police make shocking discovery of weapon in storage locker destined for secretive islamic compound in upstate ny,0.0
10621,trump to tap nuclear industry lobbyist for u s energy dept job,1.0
19449,nra the top u s gun lobby group endorses trump in presidential race,1.0
15193,trump trade office take aggressive view of wto rule document,1.0
15674,trump may look to strengthen not shred iran nuclear deal,1.0
15423,key u s house democrat to push for expanded russia probe,1.0
5773,watch violently unhinged trump supporter go full racist go cook my burrito b tch,0.0
7595,koch bros exploit veteran in campaign for nevada senate seat video,0.0
19222,u s house speaker ryan offer election year security agenda,1.0
10197,trump sign into law u s government ban on kaspersky lab software,1.0
5977,woman will get more elected representation if clinton becomes president,0.0
6702,poll show millennials hate trump would overwhelmingly back clinton,0.0
19523,obama administration release rule on wellness program,1.0
15157,highlight the trump presidency on march 2 at 5 35 p m et,1.0
7544,chicago police say they did not tell trump to cancel uic rally video,0.0
7474,trump threatens america with riot if he doesn t win the gop nomination video,0.0
16547,no proof russian hacking influenced u s election trump spokesman,1.0
1335,twitter explodes a tortured snowflake trump start blocking people for making him sad tweet,0.0
3313,trump ally ann coulter just went to a white supremacist group s christmas party,0.0
5682,trump s creepy obsession with waterboarding get renewed by istanbul suicide bombing tweet,0.0
24,white house it wasn t sexist for trump to slut shame sen kirsten gillibrand video,0.0
18977,brexit crisis top off rough stretch in obama s push for legacy,1.0
5844,tx teacher infuriates mother with note implying her daughter may die in next orlando like attack,0.0
19993,two trump kid will not be voting for dad in new york primary,1.0
2202,elijah cummings warned mike penny that michael flynn wa lobbying for turkey month ago,0.0
11039,manhattan u s attorney add to probe of ex trump aide manafort report,1.0
5120,trump ha a fantastic new plan to win back vote video,0.0
8255,asked why he s defending abortion group pro bono lawyer drop truthbomb pro lifer will hate,0.0
1006,gop senator lash into kellyanne conway over trumpcare lie and it is epic video,0.0
12367,democrat want to grill well fargo executive about auto insurance,1.0
3882,the internet hilariously reacts to picture of trump s hideous victory cake tweet,0.0
4428,usa today break neutrality begs reader not to vote for trump,0.0
6978,watch cruz is grabbing delegate from trump and trump supporter are freaking out like this,0.0
11116,searching for trump card democrat watch virginia governor s race,1.0
2498,tapper slam trump for bizarre behavior at wild and unhinged presidential presser video,0.0
10876,federal reserve governor powell s policy view in his own word,1.0
5188,here we go again trump supporter beat the sh t out of protester video,0.0
15669,labor dept look into delaying fiduciary rule after trump s order,1.0
5914,father of orlando shooter say his son got angry when seeing two men kiss video,0.0
6768,the nra just got caught in a lie that shatters everything they stand for,0.0
10952,allegation of russian meddling in u s europe election fantasy ifax cite foreign minister,1.0
